customer_id,first_name,last_name,state,first_touch,signup_channel_category,plan,signup_channel,campaign_id,signup_date
c11829,Ethel,Newbold,WA,marketplace,Paid,gold,SEO,CAM004,2022-02-20
c1183,Donald,Rourke,NJ,referral,Organic,silver,Organic Search,CAM031,2020-05-15
c11830,Marie,Adams,IA,marketplace,Organic,silver,Direct,CAM004,2022-02-20
c11831,George,Nordberg,NJ,referral,Organic,silver,Direct,CAM031,2022-02-20
c11832,Robert,Rosario,NJ,social,Organic,silver,Direct,CAM004,2022-02-20
c11833,Ruth,Middleton,NJ,referral,Organic,silver,Direct,CAM004,2022-02-20
c11834,Laurel,Steele,NJ,social,Paid,gold,SEO,CAM004,2022-02-20
c11835,Albert,Lopez,NY,referral,Organic,silver,Referral,CAM022,2022-02-21
c11836,Timothy,Dunn,NJ,social,Organic,silver,Direct,CAM020,2022-02-21
c11837,Ruben,Rama,NJ,referral,Paid,gold,SEO,CAM004,2022-02-21
c11838,Lillian,William,VI,social,Organic,silver,Organic Search,CAM018,2022-02-22
c11839,Daniel,Metzler,WA,marketplace,Organic,silver,Direct,CAM004,2022-02-22
c1184,Matthew,Alsup,NJ,referral,Organic,silver,Direct,CAM018,2020-05-15
c11840,Raymond,Gibbs,OH,social,Organic,silver,Referral,CAM018,2022-02-22
c11841,Krista,Rydberg,NJ,social,Organic,silver,Organic Search,CAM018,2022-02-22
c11842,Robin,Peralta,NJ,referral,Paid,silver,paid search,CAM031,2022-02-22
c11843,Linda,Davis,IA,social,Paid,silver,paid search,CAM032,2022-02-22
c11844,Christopher,Holmes,NJ,referral,Organic,silver,Direct,CAM006,2022-02-23
c11845,Grace,Grays,VA,social,Organic,silver,Organic Search,CAM031,2022-02-23
c11846,Michael,Soza,NJ,social,Paid,silver,paid search,CAM018,2022-02-23
c11847,Charles,Jamal,NJ,referral,Organic,silver,Direct,CAM018,2022-02-23
c11848,Ethel,Heaton,NJ,referral,Organic,silver,Direct,CAM022,2022-02-23
c11849,Jay,Yocum,NJ,email,Organic,silver,Direct,CAM002,2022-02-23
c1185,Effie,Keller,WA,referral,Organic,silver,Direct,CAM030,2020-05-15
c11850,Elizabeth,Burns,ND,social,Organic,silver,Direct,CAM018,2022-02-24
c11851,James,Randall,NJ,referral,Organic,silver,Direct,CAM018,2022-02-24
c11852,William,Carroll,NJ,social,Paid,silver,paid search,CAM020,2022-02-24
c11853,Robert,Mccray,NJ,social,Paid,silver,paid search,CAM030,2022-02-24
c11854,Michael,Stanton,VA,referral,Organic,silver,Direct,CAM018,2022-02-25
c11855,Helen,Allen,NY,social,Organic,silver,Organic Search,CAM018,2022-02-25
c11856,Doug,Helmer,NJ,referral,Paid,bronze,paid search,CAM031,2022-02-25
c11857,Grace,Coronado,NJ,marketplace,Organic,silver,Direct,CAM004,2022-02-26
c11858,Maria,Corona,NJ,referral,Organic,silver,Referral,CAM020,2022-02-26
c11859,Erin,North,NY,referral,Paid,bronze,paid search,CAM002,2022-02-26
c1186,William,Melton,NJ,social,Organic,silver,Direct,CAM018,2020-05-15
c11860,Julia,Davidson,MO,referral,Paid,gold,Partner Referral,CAM020,2022-02-26
c11861,Leticia,Zigmond,ND,social,Paid,silver,paid search,CAM031,2022-02-26
c11862,Gary,Valencia,NJ,referral,Organic,silver,Direct,CAM030,2022-02-28
c11863,Nichole,Mancia,NJ,social,Organic,silver,Organic Search,CAM018,2022-02-28
c11864,Kristin,Burrus,NJ,social,Organic,silver,Direct,CAM031,2022-02-28
c11865,Kathy,Sonoda,NY,social,Organic,silver,Organic Search,CAM006,2022-03-01
c11866,Mary,Brinkman,WA,social,Organic,silver,Direct,CAM006,2022-03-01
c11867,Lindsay,Palmer,NM,social,Organic,silver,Direct,CAM018,2022-03-01
c11868,Shirley,Cox,WA,referral,Organic,silver,Direct,CAM018,2022-03-01
c11869,Marie,Krigbaum,NY,marketplace,Paid,gold,SEO,CAM004,2022-03-01
c1187,Joseph,Schmitz,NY,marketplace,Organic,silver,Direct,CAM030,2020-05-15
c11870,Bruce,Henderson,OK,marketplace,Organic,silver,Direct,CAM004,2022-02-27
c11871,Yolanda,Sanders,WA,referral,Organic,silver,Direct,CAM030,2022-02-27
c11872,Kathleen,Badger,NJ,marketplace,Organic,silver,Direct,CAM004,2022-02-27
c11873,Joshua,Johnson,NJ,social,Organic,silver,Social,CAM022,2022-02-27
c11874,Ashley,Pignataro,MO,social,Organic,silver,Referral,CAM030,2022-02-28
c11875,David,Hall,GA,referral,Paid,silver,paid search,CAM031,2022-03-01
c11876,Karen,Russell,NJ,social,Paid,silver,paid search,CAM019,2022-03-01
c11877,Stuart,Blackaby,NJ,social,Organic,silver,Organic Search,CAM018,2022-03-01
c11878,Ella,Lomago,IL,referral,Organic,silver,Direct,CAM030,2022-03-02
c11879,Emma,Anderson,MI,social,Organic,silver,Organic Search,CAM001,2022-03-02
c1188,Douglas,Spears,NJ,referral,Organic,silver,Direct,CAM006,2020-05-15
c11880,Gary,Hazlett,NJ,referral,Paid,silver,paid search,CAM006,2022-03-02
c11881,Hana,Williams,VA,social,Organic,silver,Organic Search,CAM030,2022-03-02
c11882,Mary,Vanbuskirk,NJ,referral,Organic,silver,Organic Search,CAM030,2022-03-03
c11883,Frank,Allard,ND,social,Organic,silver,Direct,CAM030,2022-03-03
c11884,Keith,Dabe,GA,marketplace,Organic,silver,Direct,CAM004,2022-03-03
c11885,Aaron,Polak,CO,referral,Paid,gold,Other,CAM020,2022-03-03
c11886,Jesus,Guerra,SC,social,Organic,silver,Direct,CAM030,2022-03-04
c11887,John,Ennis,NY,social,Paid,silver,paid search,CAM031,2022-03-04
c11888,Charles,Davidson,NJ,social,Organic,silver,Direct,CAM030,2022-03-06
c11889,Clifton,Ledbetter,NJ,marketplace,Organic,silver,Direct,CAM030,2022-03-06
c1189,Lorene,Lugo,NJ,referral,Organic,silver,Organic Search,CAM018,2020-05-15
c11890,Steven,Uutela,NJ,direct,Paid,silver,paid search,CAM031,2022-03-07
c11891,Jeffery,Zachmann,WA,marketplace,Organic,silver,Direct,CAM004,2022-03-08
c11892,Alison,Bresler,GA,social,Organic,silver,Direct,CAM030,2022-03-08
c11893,Jimmie,Seegmiller,NY,social,Paid,silver,paid search,CAM031,2022-03-08
c11894,Suzette,Martin,WA,referral,Organic,silver,Direct,CAM006,2022-03-08
c11895,John,Benesh,NJ,social,Organic,silver,Organic Search,CAM031,2022-03-08
c11896,Gloria,Baugh,NJ,social,Paid,silver,paid search,CAM020,2022-03-09
c11897,Elizabeth,Swinger,MO,social,Organic,silver,Organic Search,CAM018,2022-03-10
c11898,Mary,Smith,NJ,referral,Organic,silver,Direct,CAM004,2022-03-10
c11899,Ivan,Brazile,IN,social,Organic,silver,Organic Search,CAM031,2022-03-10
c119,Paul,Mellish,NJ,referral,Organic,silver,Direct,CAM030,2019-01-30
c1190,Tom,Page,NJ,social,Organic,silver,Direct,CAM006,2020-05-16
c11900,Arturo,Patel,NJ,social,Paid,gold,Partner Referral,CAM031,2022-03-10
c11901,Martha,Griffin,NJ,social,Organic,silver,provider partner,CAM020,2022-03-10
c11902,Melvin,Stokes,OK,referral,Organic,silver,Direct,CAM030,2022-03-09
c11903,Altha,Osgood,NY,social,Organic,silver,Direct,CAM031,2022-03-09
c11904,John,Dorman,CO,social,Organic,silver,Direct,CAM001,2022-03-09
c11905,Richard,Pennington,NY,referral,Organic,silver,Direct,CAM004,2022-03-09
c11906,Thomas,Spence,NJ,social,Organic,silver,Direct,CAM018,2022-03-09
c11907,Melissa,Figueroa,TN,referral,Organic,silver,Organic Search,CAM018,2022-03-09
c11908,Barbra,Paul,NJ,referral,Organic,silver,Direct,CAM006,2022-03-12
c11909,Carolyn,Means,NJ,referral,Organic,silver,Direct,CAM020,2022-03-13
c1191,Dorothy,Goard,NJ,referral,Organic,silver,Referral,CAM022,2020-05-16
c11910,Christopher,Allen,IA,marketplace,Organic,silver,Organic Search,CAM006,2022-03-14
c11911,David,Teig,ND,social,Organic,silver,Referral,CAM018,2022-03-14
c11912,Herman,Hillier,CO,referral,Paid,bronze,paid search,CAM002,2022-03-14
c11913,Sam,Lacour,NJ,referral,Paid,silver,paid search,CAM006,2022-03-14
c11914,Mary,Filson,NY,marketplace,Organic,silver,Direct,CAM004,2022-03-14
c11915,Thomas,Aycock,GA,referral,Organic,silver,Organic Search,CAM001,2022-03-15
c11916,Nathan,Logan,NJ,marketplace,Organic,silver,Direct,CAM004,2022-03-15
c11917,Randall,Tarver,MT,social,Paid,silver,paid search,CAM031,2022-03-15
c11918,Juan,Jones,NJ,marketplace,Organic,silver,Direct,CAM004,2022-03-15
c11919,Kimberly,Mcintosh,NJ,referral,Organic,silver,provider partner,CAM020,2022-03-15
c1192,Donald,Trent,NY,social,Organic,silver,Organic Search,CAM010,2020-05-16
c11920,Blake,Warren,SC,referral,Paid,silver,paid search,CAM031,2022-03-16
c11921,Margaret,Golden,NE,referral,Organic,silver,Organic Search,CAM001,2022-03-16
c11922,Arthur,Busch,NJ,referral,Paid,silver,paid search,CAM031,2022-03-16
c11923,Ben,Burnham,WA,social,Organic,silver,Direct,CAM004,2022-03-16
c11924,Vivian,Tyler,NJ,social,Paid,bronze,paid search,CAM002,2022-03-16
c11925,Scott,Tankersley,GA,referral,Organic,silver,Direct,CAM018,2022-03-17
c11926,Jonathan,Tidwell,NJ,referral,Paid,gold,paid search,CAM031,2022-03-17
c11927,Robert,Bender,GA,referral,Organic,silver,Direct,CAM004,2022-03-17
c11928,Theodore,Tassone,WA,marketplace,Organic,silver,Direct,CAM004,2022-03-17
c11929,Ashley,Cruz,OH,referral,Organic,silver,Organic Search,CAM001,2022-03-17
c1193,Jesus,Creamer,NJ,referral,Paid,gold,paid search,CAM031,2020-05-16
c11930,Jessica,Cook,NY,referral,Organic,silver,Organic Search,CAM001,2022-03-17
c11931,Deborah,Douglas,NY,referral,Organic,silver,Direct,CAM004,2022-03-18
c11932,David,Sanchez,NJ,social,Paid,gold,Partner Referral,CAM031,2022-03-18
c11933,Kay,Carper,NJ,social,Paid,silver,paid search,CAM031,2022-03-18
c11934,Jeremy,Meek,NJ,referral,Organic,silver,Direct,CAM001,2022-03-19
c11935,Kevin,Moffitt,GA,referral,Organic,silver,Organic Search,CAM018,2022-03-31
c11936,Ryan,Darden,GA,direct,Organic,silver,Referral,CAM006,2022-03-31
c11937,Jackson,Oberry,NJ,referral,Organic,silver,Referral,CAM001,2022-04-01
c11938,Frank,Edwards,NJ,social,Organic,silver,Direct,CAM018,2022-04-01
c11939,Jeffrey,Mosqueda,CO,referral,Paid,silver,paid search,CAM031,2022-03-30
c1194,Andrew,Brown,NJ,social,Organic,silver,Direct,CAM006,2020-05-16
c11940,Michelle,Monteiro,PA,referral,Paid,silver,paid search,CAM020,2022-03-30
c11941,Willie,Palmer,MT,referral,Paid,silver,paid search,CAM031,2022-03-30
c11942,Peter,Pak,NJ,social,Paid,silver,paid search,CAM006,2022-03-30
c11943,Georgia,Cox,NJ,referral,Organic,silver,Direct,CAM018,2022-03-30
c11944,Russell,Stubbs,NJ,referral,Paid,silver,paid search,CAM031,2022-03-30
c11945,Austin,Landin,NJ,social,Organic,silver,Direct,CAM030,2022-03-30
c11946,Mathew,Moore,ND,social,Organic,silver,Organic Search,CAM031,2022-03-31
c11947,Vickie,Corella,KS,referral,Organic,silver,Organic Search,CAM018,2022-03-31
c11948,Mary,Alexander,NJ,referral,Organic,silver,Organic Search,CAM020,2022-03-31
c11949,Rodney,Ullman,NY,social,Paid,gold,paid search,CAM031,2022-03-31
c1195,Anna,English,NJ,referral,Organic,silver,Direct,CAM018,2020-05-16
c11950,Doris,Parker,NY,social,Organic,silver,Organic Search,CAM006,2022-03-31
c11951,Norma,Owens,ND,social,Paid,bronze,paid search,CAM031,2022-03-31
c11952,Maria,Salem,NJ,social,Organic,silver,Organic Search,CAM030,2022-04-01
c11953,James,Schopp,MI,social,Paid,gold,SEO,CAM004,2022-04-03
c11954,Thomas,Markham,OK,referral,Paid,silver,paid search,CAM018,2022-04-03
c11955,Gary,Renner,OK,social,Organic,silver,Direct,CAM006,2022-04-04
c11956,Bethany,Marsh,NJ,referral,Paid,silver,InsuranceOfferAds,CAM032,2022-04-04
c11957,Virginia,Piatkowski,NJ,social,Organic,silver,Direct,CAM018,2022-04-04
c11958,Robert,Moore,SD,social,Organic,silver,Referral,CAM006,2022-04-05
c11959,Betsy,Kreitner,NJ,social,Organic,silver,Direct,CAM018,2022-04-05
c1196,Mark,Roberts,NJ,direct,Organic,silver,Direct,CAM030,2020-05-16
c11960,John,Underhill,NJ,social,Organic,silver,Direct,CAM018,2022-04-05
c11961,Dolores,Luna,NY,marketplace,Organic,silver,Direct,CAM004,2022-04-05
c11962,David,Connors,IA,referral,Organic,silver,Organic Search,CAM020,2022-04-05
c11963,Steven,Mcreynolds,NC,social,Organic,silver,Direct,CAM018,2022-04-06
c11964,Joan,Osborne,GA,referral,Paid,silver,paid search,CAM031,2022-04-06
c11965,Terry,Howard,NJ,marketplace,Organic,silver,Direct,CAM004,2022-04-07
c11966,Dora,Granata,NY,social,Organic,silver,Direct,CAM018,2022-04-07
c11967,Miguel,Williams,NJ,social,Organic,silver,provider partner,CAM006,2022-04-07
c11968,Douglas,Pollina,CO,referral,Paid,silver,paid search,CAM031,2022-04-07
c11969,Francisco,Yokoyama,ND,marketplace,Organic,silver,Direct,CAM004,2022-04-07
c1197,Amanda,Bourassa,NJ,social,Paid,silver,paid search,CAM014,2020-05-16
c11970,Shirley,Lightsey,ND,social,Organic,silver,Direct,CAM009,2022-04-07
c11971,Stephen,Davenport,NJ,referral,Organic,silver,Organic Search,CAM018,2022-04-08
c11972,Alberta,Thomas,NC,referral,Organic,silver,Direct,CAM006,2022-04-08
c11973,William,Hofheimer,NY,social,Organic,silver,Direct,CAM004,2022-04-08
c11974,George,Deal,NJ,marketplace,Organic,silver,Direct,CAM004,2022-04-08
c11975,Stacie,Cruzan,NJ,social,Paid,silver,paid search,CAM018,2022-04-08
c11976,Andrew,Boyle,NJ,referral,Organic,silver,Referral,CAM001,2022-04-08
c11977,Renee,Windley,IA,direct,Organic,silver,Social,CAM022,2022-04-09
c11978,Diana,Moreno,ND,referral,Organic,silver,Direct,CAM004,2022-04-09
c11979,Joseph,Wright,IA,referral,Organic,silver,Direct,CAM020,2022-04-09
c1198,David,Jacobs,IA,social,Paid,silver,paid search,CAM031,2020-05-16
c11980,Page,Forbes,NY,referral,Organic,silver,Organic Search,CAM018,2022-04-11
c11981,Cheryl,French,ND,social,Organic,silver,Referral,CAM031,2022-04-11
c11982,John,Peters,NJ,social,Paid,silver,paid search,CAM031,2022-04-12
c11983,Joel,Patrick,NJ,marketplace,Organic,silver,Direct,CAM004,2022-04-12
c11984,Dorothy,Gigantino,NJ,social,Paid,silver,paid search,CAM006,2022-04-10
c11985,Katherine,Cortez,NJ,marketplace,Paid,gold,SEO,CAM004,2022-04-10
c11986,Abel,Vanhuss,NJ,social,Organic,silver,Direct,CAM020,2022-04-10
c11987,George,Graves,NJ,referral,Organic,silver,Direct,CAM004,2022-04-10
c11988,Alan,Velazquez,NJ,referral,Paid,silver,paid search,CAM018,2022-04-11
c11989,Eric,Hammel,SC,social,Organic,silver,Organic Search,CAM031,2022-04-11
c1199,Meredith,Johnson,NJ,social,Organic,silver,Organic Search,CAM006,2020-05-17
c11990,Thomas,Hendricks,NJ,referral,Organic,bronze,Direct,CAM004,2022-04-12
c11991,Kenneth,Berry,NJ,social,Paid,silver,paid search,CAM006,2022-04-12
c11992,Margaret,Dugan,NJ,social,Organic,silver,Direct,CAM030,2022-04-13
c11993,Donald,Belzer,WA,social,Organic,silver,Direct,CAM004,2022-04-13
c11994,Mitchell,Sneed,NJ,social,Organic,silver,Referral,CAM020,2022-04-13
c11995,Harley,Hackett,NJ,marketplace,Organic,silver,Direct,CAM030,2022-04-13
c11996,Jay,Dearborn,NJ,referral,Organic,silver,Organic Search,CAM006,2022-04-13
c11997,Willie,Boone,NY,referral,Organic,silver,Direct,CAM001,2022-04-13
c11998,Stephen,Lee,GA,marketplace,Organic,silver,Direct,CAM004,2022-04-14
c11999,Delia,Padgett,OK,social,Paid,silver,paid search,CAM031,2022-04-14
c12,Charity,Booker,ND,social,Paid,gold,paid search,CAM031,2019-01-06
c120,Margaret,Howard,NJ,referral,Organic,silver,Organic Search,CAM030,2019-01-30
c1200,Barbara,Crum,NV,social,Paid,bronze,paid search,CAM006,2020-05-17
c12000,Yung,Scott,ND,referral,Organic,silver,Organic Search,CAM018,2022-03-21
c12001,Carlton,Reiland,WV,referral,Organic,silver,Referral,CAM018,2022-03-21
c12002,Kenneth,Revering,NJ,referral,Paid,bronze,paid search,CAM002,2022-03-21
c12003,Ernest,Mcdaniel,NJ,social,Organic,silver,Organic Search,CAM002,2022-03-21
c12004,Maria,Laswell,MO,referral,Paid,silver,paid search,CAM018,2022-03-21
c12005,Mary,Hickman,NJ,social,Organic,silver,Direct,CAM031,2022-03-21
c12006,Brittany,Johnson,SD,referral,Organic,silver,Direct,CAM031,2022-03-21
c12007,Ray,Rowe,IA,social,Organic,silver,Direct,CAM004,2022-03-21
c12008,Irma,Roberts,IA,social,Organic,silver,Direct,CAM004,2022-03-22
c12009,Paul,Patterson,DE,social,Organic,silver,Direct,CAM030,2022-03-22
c1201,Geneva,Kelly,NJ,social,Organic,silver,Direct,CAM030,2020-05-17
c12010,Marian,Daigle,OK,social,Organic,silver,Direct,CAM030,2022-03-22
c12011,Lisa,Hall,GA,social,Organic,silver,Direct,CAM004,2022-03-22
c12012,Carl,Perez,NJ,marketplace,Organic,silver,Direct,CAM004,2022-03-22
c12013,Marie,Hagerman,ND,referral,Paid,bronze,paid search,CAM002,2022-04-14
c12014,Helen,Lacy,NJ,social,Organic,silver,Direct,CAM030,2022-03-22
c12015,Chad,Haitz,NJ,social,Organic,silver,Direct,CAM004,2022-03-22
c12016,Nancy,Howery,NJ,social,Paid,bronze,paid search,CAM031,2022-03-22
c12017,John,Aviles,NJ,referral,Organic,silver,Direct,CAM004,2022-03-22
c12018,Michael,Riggs,NJ,social,Organic,silver,Direct,CAM018,2022-03-22
c12019,Janet,Flores,NJ,social,Organic,silver,Organic Search,CAM018,2022-03-23
c1202,Douglas,Stout,NJ,referral,Organic,silver,Direct,CAM006,2020-05-17
c12020,Venus,Eades,NY,referral,Organic,silver,Referral,CAM018,2022-03-23
c12021,Ana,Cainne,NJ,social,Organic,silver,Direct,CAM024,2022-03-23
c12022,Daniel,Dozier,NJ,social,Organic,silver,Direct,CAM018,2022-03-23
c12023,Shirley,Williams,NJ,referral,Organic,silver,Direct,CAM004,2022-03-24
c12024,Gwendolyn,Macek,GA,referral,Paid,silver,paid search,CAM031,2022-03-24
c12025,Joshua,Oreilly,NY,social,Organic,silver,Organic Search,CAM018,2022-03-24
c12026,Cindy,Shirkey,IA,social,Organic,silver,Direct,CAM004,2022-03-25
c12027,John,Bair,NJ,referral,Organic,silver,Direct,CAM004,2022-03-25
c12028,Nancy,Webb,NC,referral,Organic,silver,Direct,CAM030,2022-03-25
c12029,Paul,Hays,VA,referral,Organic,silver,Organic Search,CAM006,2022-03-25
c1203,Clarence,Nolan,NJ,social,Organic,silver,Organic Search,CAM018,2020-05-17
c12030,Matthew,Leonard,GA,social,Paid,silver,paid search,CAM018,2022-03-25
c12031,Barry,Lewis,ND,referral,Organic,silver,Referral,CAM001,2022-03-25
c12032,William,Davila,NJ,social,Paid,silver,paid search,CAM031,2022-03-25
c12033,Rose,Burman,NJ,marketplace,Organic,silver,Direct,CAM030,2022-03-25
c12034,Dana,Hughes,NJ,referral,Organic,silver,Direct,CAM004,2022-03-25
c12035,Brian,Harriss,NJ,marketplace,Paid,gold,SEO,CAM004,2022-03-25
c12036,Joline,Barber,WA,marketplace,Organic,silver,Direct,CAM004,2022-03-26
c12037,Maria,Gordon,NJ,referral,Organic,silver,Direct,CAM020,2022-03-26
c12038,Harris,Flynn,NY,social,Paid,silver,paid search,CAM031,2022-03-26
c12039,Robert,Meiners,NJ,referral,Organic,silver,Direct,CAM004,2022-03-26
c1204,Ricky,Myers,NY,social,Paid,gold,paid search,CAM031,2020-05-17
c12040,Beth,Perez,SC,referral,Organic,silver,Organic Search,CAM018,2022-03-26
c12041,Susan,Heck,NJ,referral,Paid,silver,paid search,CAM006,2022-03-27
c12042,Alejandra,Deep,NJ,social,Paid,silver,paid search,CAM031,2022-03-28
c12043,Glenn,Carter,IN,referral,Paid,gold,Other,CAM020,2022-03-28
c12044,Anthony,Roberts,MD,social,Organic,silver,Organic Search,CAM031,2022-03-28
c12045,Douglas,Schramm,NJ,marketplace,Organic,silver,Direct,CAM004,2022-03-28
c12046,Jared,Persad,NJ,social,Organic,silver,Organic Search,CAM020,2022-03-28
c12047,Irene,Vaught,IA,social,Paid,silver,paid search,CAM031,2022-03-29
c12048,Eleanor,Kahl,OK,marketplace,Organic,silver,Direct,CAM004,2022-03-29
c12049,William,Gable,SC,referral,Paid,silver,paid search,CAM031,2022-03-29
c1205,Angela,Deremer,NJ,referral,Organic,silver,Organic Search,CAM018,2020-05-17
c12050,Brian,Matthews,NY,social,Organic,silver,Direct,CAM031,2022-03-29
c12051,Fabian,Mcguire,NY,marketplace,Organic,silver,Direct,CAM004,2022-03-29
c12052,Leopoldo,Rose,NJ,marketplace,Organic,silver,Direct,CAM004,2022-03-29
c12053,Lucille,Justice,NJ,marketplace,Organic,silver,Direct,CAM004,2022-03-29
c12054,Wesley,Reid,NJ,referral,Paid,silver,paid search,CAM006,2022-03-29
c12055,Ramon,Leich,IA,referral,Paid,bronze,paid search,CAM032,2022-03-30
c12056,Fred,Godina,CA,social,Organic,silver,Organic Search,CAM018,2022-03-30
c12057,Karen,Hunter,NJ,marketplace,Paid,gold,SEO,CAM004,2022-04-14
c12058,Eva,Deshay,NY,referral,Paid,gold,paid search,CAM006,2022-04-15
c12059,Elroy,Kim,ME,referral,Organic,silver,Direct,CAM031,2022-04-15
c1206,Susan,Osborne,IA,social,Paid,gold,paid search,CAM031,2020-05-17
c12060,Carl,Nealy,MO,referral,Paid,silver,paid search,CAM031,2022-04-15
c12061,Michael,Mclawhorn,NJ,marketplace,Organic,silver,Referral,CAM033,2022-04-15
c12062,Mark,Brantley,NJ,social,Organic,silver,Social,CAM031,2022-04-15
c12063,Samuel,Lapointe,MO,referral,Organic,silver,Direct,CAM022,2022-04-15
c12064,Brenda,Skelton,NJ,social,Organic,silver,Direct,CAM002,2022-04-16
c12065,James,Salzman,AZ,social,Organic,silver,Direct,CAM018,2022-04-16
c12066,Howard,Heasley,NJ,social,Paid,silver,paid search,CAM006,2022-04-16
c12067,Karen,Gunn,NJ,referral,Organic,silver,Direct,CAM006,2022-04-16
c12068,Sharon,Gray,NY,marketplace,Organic,silver,Direct,CAM004,2022-04-17
c12069,Sharon,Jacobs,IA,social,Paid,silver,paid search,CAM031,2022-04-17
c1207,Rebekah,Zevallos,NJ,social,Organic,silver,Referral,CAM031,2020-05-18
c12070,Carol,Reynolds,ND,social,Organic,silver,Direct,CAM004,2022-04-17
c12071,Carl,Hines,WA,social,Organic,silver,Social,CAM031,2022-04-18
c12072,Ronald,Bravo,MT,social,Paid,silver,paid search,CAM031,2022-04-18
c12073,Gary,Fletcher,NJ,social,Organic,silver,Direct,CAM018,2022-04-18
c12074,Andrew,Molina,NJ,marketplace,Organic,silver,Direct,CAM004,2022-04-18
c12075,Cedrick,Robertson,NJ,referral,Organic,silver,Direct,CAM001,2022-04-18
c12076,Rose,Baccam,WY,social,Organic,silver,Direct,CAM031,2022-04-18
c12077,Travis,Liss,NJ,referral,Organic,silver,Referral,CAM018,2022-04-19
c12078,Alice,Julian,NJ,direct,Organic,silver,Social,CAM022,2022-04-20
c12079,Steven,Burch,NJ,social,Organic,silver,Direct,CAM004,2022-04-24
c1208,Beverly,Beam,VA,social,Organic,silver,Organic Search,CAM030,2020-05-18
c12080,Kevin,Seel,NM,referral,Organic,silver,Organic Search,CAM018,2022-04-24
c12081,Tammie,Bunch,NJ,social,Paid,silver,paid search,CAM020,2022-04-24
c12082,Bernadette,Addy,NM,referral,Paid,bronze,paid search,CAM002,2022-04-24
c12083,Linda,Burton,VT,referral,Paid,silver,paid search,CAM031,2022-04-22
